"energy-check-pressure-inlet-rfile"
"Iteration" "energy-check-pressure-inlet"
31996 499999.9999999997
31997 499999.9999999999
31998 499999.9999999998
31999 500000.0000000003
32000 499999.9999999999
32001 500000.0000000002
32002 499999.9999999998
32003 500000
32004 500000.0000000001
32005 499999.9999999999
32006 500000.0000000002
32007 500000.0000000002
32008 500000
32009 499999.9999999999
32010 499999.9999999997
32011 499999.9999999999
32012 500000
32013 500000.0000000003
32014 500000.0000000002
32015 499999.9999999998
32016 500000.0000000003
32017 500000.0000000005
32018 500000.0000000003
32019 500000.0000000002
32020 500000.0000000001
32021 500000.0000000001
32022 500000.0000000001
32023 500000.0000000001
32024 500000
32025 499999.9999999998
32026 500000.0000000002
32027 499999.9999999997
32028 500000.0000000005
32029 499999.9999999998
32030 500000.0000000002
32031 500000.0000000003
32032 500000.0000000002
32033 499999.9999999998
32034 499999.9999999999
32035 499999.9999999998
32036 499999.9999999998
32037 500000.0000000002
32038 500000
32039 499999.9999999999
32040 499999.9999999998
32041 500000
32042 500000.0000000002
32043 499999.9999999997
32044 500000.0000000002
32045 500000.0000000002
32046 499999.9999999998
32047 500000.0000000001
32048 500000.0000000005
32049 500000
32050 500000.0000000001
32051 500000.0000000005
32052 499999.9999999993
32053 499999.9999999999
32054 500000.0000000001
32055 499999.9999999997
32056 499999.9999999997
32057 499999.9999999999
32058 500000.0000000003
32059 500000.0000000003
32060 500000.0000000002
32061 500000.0000000002
32062 500000
32063 499999.9999999998
32064 500000
32065 499999.9999999997
32066 499999.9999999999
32067 499999.9999999999
32068 500000.0000000004
32069 500000.0000000003
32070 500000.0000000001
32071 500000.0000000001
32072 500000
32073 499999.9999999998
32074 500000
32075 499999.9999999997
32076 499999.9999999998
32077 499999.9999999999
32078 499999.9999999999
32079 499999.9999999997
32080 500000.0000000001
32081 500000
32082 499999.9999999998
32083 499999.9999999999
32084 499999.9999999998
32085 500000.0000000004
32086 500000
32087 499999.9999999999
32088 500000.0000000004
32089 500000.0000000003
32090 500000.0000000002
32091 500000
32092 500000.0000000003
32093 499999.9999999996
32094 499999.9999999999
32095 499999.9999999996
32096 500000.0000000001
32097 499999.9999999999
32098 499999.9999999995
32099 499999.9999999999
32100 499999.9999999998
32101 499999.9999999999
32102 500000.0000000001
32103 499999.9999999999
32104 499999.9999999999
32105 500000.0000000002
32106 499999.9999999998
32107 500000.0000000001
32108 500000
32109 500000.0000000002
32110 499999.9999999997
32111 499999.9999999997
32112 500000.0000000003
32113 500000.0000000001
32114 499999.9999999998
32115 500000
32116 500000.0000000007
32117 500000.0000000002
32118 499999.9999999998
32119 500000.0000000002
32120 499999.9999999998
32121 500000.0000000002
32122 499999.9999999999
32123 499999.9999999999
32124 500000.0000000002
32125 500000
32126 500000
32127 499999.9999999999
32128 500000
32129 500000.0000000002
32130 499999.9999999997
32131 499999.9999999999
32132 500000.0000000002
32133 499999.9999999996
32134 499999.9999999999
32135 500000
32136 499999.9999999998
32137 499999.9999999997
32138 499999.9999999999
32139 500000.0000000001
32140 499999.9999999997
32141 499999.9999999998
32142 500000.0000000001
32143 499999.9999999999
32144 500000.0000000003
32145 500000.0000000004
32146 500000.0000000003
32147 500000
32148 500000
32149 500000.0000000002
32150 499999.9999999998
32151 499999.9999999999
32152 500000
32153 499999.9999999998
32154 500000
32155 499999.9999999998
32156 499999.9999999999
32157 500000
32158 500000.0000000003
32159 500000
32160 499999.9999999998
32161 500000.0000000003
32162 500000.0000000001
32163 499999.9999999999
32164 500000.0000000001
32165 500000.0000000002
32166 499999.9999999998
32167 500000.0000000001
32168 500000.0000000002
32169 499999.9999999999
32170 500000.0000000002
32171 500000.0000000001
32172 499999.9999999999
32173 500000.0000000004
32174 500000.0000000002
32175 499999.9999999999
32176 500000.0000000003
32177 500000
32178 500000.0000000003
32179 500000
32180 499999.9999999997
32181 500000.0000000003
32182 500000.0000000001
32183 499999.9999999998
32184 500000.0000000001
32185 500000.0000000004
32186 500000.0000000001
32187 500000
32188 499999.9999999998
32189 499999.9999999994
32190 499999.9999999999
32191 500000.0000000001
32192 499999.9999999999
32193 500000.0000000002
32194 500000.0000000001
32195 499999.9999999999
32196 499999.9999999999
32197 499999.9999999999
32198 499999.9999999998
32199 500000.0000000001
32200 500000.0000000001
32201 500000.0000000001
32202 500000.0000000001
32203 499999.9999999999
32204 500000.0000000003
32205 499999.9999999999
32206 500000.0000000002
32207 499999.9999999997
32208 500000.0000000001
32209 500000.0000000001
32210 500000.0000000002
32211 499999.9999999997
32212 499999.9999999998
32213 500000.0000000001
32214 500000.0000000003
32215 500000
32216 500000.0000000003
32217 499999.9999999999
32218 500000.0000000002
32219 500000.0000000002
32220 500000
32221 500000
32222 499999.9999999999
32223 500000.0000000005
32224 500000.0000000001
32225 500000.0000000005
32226 500000.0000000001
32227 500000.0000000001
32228 500000.0000000003
32229 500000
32230 500000.0000000002
32231 499999.9999999997
32232 499999.9999999999
32233 500000.0000000001
32234 499999.9999999998
32235 499999.9999999999
32236 500000.0000000001
32237 500000.0000000002
32238 499999.9999999999
32239 500000.0000000003
32240 499999.9999999999
32241 499999.9999999998
32242 500000.0000000001
32243 500000.0000000001
32244 499999.9999999998
32245 500000.0000000002
32246 499999.9999999998
32247 500000.0000000002
32248 499999.9999999999
32249 499999.9999999999
32250 500000.0000000003
32251 500000
32252 499999.9999999999
32253 499999.9999999997
32254 500000.0000000001
32255 499999.9999999997
32256 500000.0000000003
32257 500000.0000000005
32258 500000.0000000001
32259 500000
32260 499999.9999999997
32261 500000.0000000001
32262 500000.0000000007
32263 500000.0000000001
32264 499999.9999999999
32265 500000
32266 500000.0000000003
32267 499999.9999999998
32268 499999.9999999997
32269 500000.0000000001
32270 499999.9999999996
32271 500000.0000000002
32272 500000.0000000003
32273 500000.0000000002
32274 499999.9999999998
32275 500000.0000000005
32276 500000
32277 500000.0000000002
32278 499999.9999999997
32279 499999.9999999999
32280 499999.9999999997
32281 500000.0000000001
32282 500000.0000000002
32283 500000.0000000001
32284 500000
32285 500000.0000000002
32286 500000.0000000002
32287 500000.0000000003
32288 500000.0000000003
32289 500000.0000000003
32290 499999.9999999997
32291 500000.0000000004
32292 499999.9999999999
32293 499999.9999999998
32294 499999.9999999999
32295 500000.0000000001
32296 499999.9999999999
32297 500000.0000000003
32298 500000.0000000003
32299 500000.0000000002
32300 500000.0000000001
32301 499999.9999999998
32302 499999.9999999999
32303 500000.0000000002
32304 500000
32305 499999.9999999998
32306 500000.0000000001
32307 500000.0000000001
32308 499999.9999999997
32309 500000.0000000002
32310 500000.0000000003
32311 500000.0000000001
32312 500000.0000000004
32313 500000.0000000001
32314 500000.0000000001
32315 499999.9999999997
32316 500000.0000000002
32317 499999.9999999999
32318 499999.9999999999
32319 500000
32320 500000
32321 500000.0000000001
32322 500000.0000000001
32323 499999.9999999994
32324 500000.0000000002
32325 500000.0000000003
32326 500000.0000000002
32327 500000
32328 500000
32329 499999.9999999999
32330 499999.9999999999
32331 499999.9999999999
32332 500000
32333 500000.0000000001
32334 499999.9999999996
32335 499999.9999999999
32336 499999.9999999999
32337 500000.0000000003
32338 500000
32339 499999.9999999999
32340 500000.0000000002
32341 500000.0000000001
32342 499999.9999999998
32343 500000.0000000001
32344 499999.9999999997
32345 499999.9999999998
32346 500000.0000000006
32347 499999.9999999998
32348 499999.9999999999
32349 500000
32350 500000.0000000002
32351 500000.0000000002
32352 500000
32353 500000.0000000001
32354 500000.0000000003
32355 499999.9999999999
32356 499999.9999999998
32357 499999.9999999998
32358 499999.9999999999
32359 499999.9999999997
32360 499999.9999999997
32361 500000.0000000001
32362 500000.0000000001
32363 499999.9999999999
32364 499999.9999999997
32365 500000
32366 500000.0000000001
32367 499999.9999999999
32368 500000.0000000001
32369 499999.9999999999
32370 499999.9999999999
32371 500000.0000000003
32372 500000.0000000002
32373 500000.0000000005
32374 500000.0000000001
32375 500000.0000000003
32376 500000.0000000002
32377 499999.9999999998
32378 500000
32379 499999.9999999999
32380 500000.0000000005
32381 500000.0000000001
32382 500000.0000000001
32383 500000.0000000003
32384 500000.0000000003
32385 499999.9999999999
32386 500000.0000000003
32387 499999.9999999997
32388 499999.9999999999
32389 499999.9999999998
32390 499999.9999999999
32391 500000.0000000004
32392 500000.0000000003
32393 500000
32394 499999.9999999997
32395 499999.9999999996
32396 500000.0000000002
32397 499999.9999999996
32398 499999.9999999997
32399 500000
32400 499999.9999999999
32401 500000.0000000001
32402 499999.9999999998
32403 500000.0000000005
32404 499999.9999999999
32405 500000.0000000001
32406 499999.9999999999
32407 499999.9999999997
32408 499999.9999999998
32409 499999.9999999999
32410 500000.0000000001
32411 500000.0000000003
32412 499999.9999999998
32413 499999.9999999996
32414 499999.9999999998
32415 500000.0000000001
32416 499999.9999999999
32417 500000.0000000002
32418 500000.0000000001
32419 500000.0000000002
32420 500000.0000000001
32421 499999.9999999999
32422 500000.0000000003
32423 499999.9999999998
32424 500000.0000000001
32425 500000.0000000002
32426 500000.0000000001
32427 500000.0000000003
32428 500000.0000000002
32429 499999.9999999995
32430 500000
32431 500000.0000000002
32432 499999.9999999998
32433 499999.9999999997
32434 499999.9999999997
32435 500000.0000000004
32436 499999.9999999997
32437 500000.0000000006
32438 500000.0000000001
32439 500000.0000000002
32440 500000
32441 499999.9999999999
32442 500000
32443 499999.9999999997
32444 500000.0000000001
32445 499999.9999999998
32446 500000.0000000001
32447 500000.0000000001
32448 499999.9999999998
32449 499999.9999999998
32450 500000.0000000001
32451 499999.9999999998
32452 499999.9999999995
32453 500000.0000000001
32454 500000
32455 499999.9999999999
32456 499999.9999999997
32457 500000.0000000002
32458 500000.0000000005
32459 500000
32460 500000.0000000001
32461 499999.9999999996
32462 500000.0000000001
32463 500000.0000000001
32464 500000.0000000001
32465 500000
32466 500000
32467 500000.0000000003
32468 500000.0000000005
32469 500000.0000000002
32470 499999.9999999997
32471 499999.9999999999
32472 499999.9999999998
32473 500000.0000000001
32474 499999.9999999996
32475 500000
32476 500000
32477 500000.0000000003
32478 499999.9999999998
32479 500000.0000000003
32480 500000.0000000002
32481 500000.0000000002
32482 499999.9999999996
32483 500000.0000000004
32484 500000.0000000002
32485 499999.9999999995
32486 499999.9999999999
32487 500000.0000000001
32488 499999.9999999999
32489 500000.0000000001
32490 500000.0000000001
32491 499999.9999999999
32492 500000.0000000003
32493 500000.0000000001
32494 499999.9999999999
32495 500000.0000000002
32496 500000.0000000002
32497 500000.0000000002
32498 500000.0000000002
32499 500000.0000000002
32500 499999.9999999998
32501 500000.0000000001
32502 500000
32503 499999.9999999999
32504 499999.9999999998
32505 500000.0000000003
32506 500000.0000000004
32507 499999.9999999999
32508 499999.9999999999
32509 500000.0000000001
32510 500000
32511 500000.0000000001
32512 500000.0000000001
32513 499999.9999999998
32514 500000.0000000005
32515 500000
32516 500000
32517 500000.0000000001
32518 499999.9999999999
32519 499999.9999999997
32520 500000.0000000002
32521 500000
32522 500000.0000000003
32523 500000.0000000005
32524 500000.0000000004
32525 499999.9999999998
32526 499999.9999999999
32527 500000.0000000001
32528 500000
32529 500000.0000000002
32530 500000
32531 499999.9999999998
32532 499999.9999999999
32533 499999.9999999998
32534 500000
32535 500000.0000000003
32536 500000.0000000002
32537 500000.0000000002
32538 500000.0000000001
32539 499999.9999999998
32540 500000
32541 500000.0000000002
32542 499999.9999999997
32543 499999.9999999999
32544 499999.9999999998
32545 500000.0000000002
32546 500000.0000000003
32547 499999.9999999995
32548 499999.9999999998
32549 500000.0000000002
32550 500000.0000000001
32551 500000.0000000004
32552 499999.9999999999
32553 500000.0000000005
32554 500000.0000000002
32555 499999.9999999999
32556 499999.9999999998
32557 500000.0000000002
32558 500000.0000000001
32559 500000.0000000005
32560 499999.9999999997
32561 499999.9999999997
32562 499999.9999999998
32563 500000.0000000001
32564 499999.9999999998
32565 500000.0000000005
32566 499999.9999999999
32567 500000
32568 500000.0000000001
32569 500000
32570 500000.0000000003
32571 500000
32572 499999.9999999999
32573 500000.0000000004
32574 500000.0000000002
32575 500000
32576 499999.9999999998
32577 500000.0000000001
32578 500000.0000000001
32579 499999.9999999997
32580 500000.0000000003
32581 499999.9999999998
32582 500000.0000000001
32583 499999.9999999999
32584 499999.9999999999
32585 499999.9999999999
32586 500000.0000000001
32587 500000.0000000002
32588 499999.9999999995
32589 499999.9999999997
32590 500000.0000000004
32591 499999.9999999997
32592 500000.0000000001
32593 499999.9999999999
32594 500000.0000000003
32595 500000.0000000001
32596 499999.9999999997
32597 500000.0000000005
32598 500000.0000000001
32599 500000
32600 500000.0000000005
32601 499999.9999999999
32602 500000
32603 500000.0000000002
32604 500000.0000000003
32605 500000.0000000001
32606 499999.9999999998
32607 500000.0000000002
32608 499999.9999999998
32609 500000
32610 499999.9999999998
32611 500000.0000000001
32612 500000.0000000002
32613 499999.9999999999
32614 500000.0000000002
32615 499999.9999999997
32616 500000
32617 500000.0000000002
32618 499999.9999999998
32619 499999.9999999998
32620 500000.0000000002
32621 499999.9999999999
32622 500000
32623 499999.9999999999
32624 499999.9999999997
32625 500000.0000000001
32626 500000
32627 499999.9999999999
32628 499999.9999999999
32629 500000.0000000003
32630 500000.0000000002
32631 499999.9999999998
32632 500000.0000000002
32633 499999.9999999997
32634 499999.9999999999
32635 500000.0000000002
32636 499999.9999999998
32637 500000.0000000004
32638 499999.9999999999
32639 499999.9999999999
32640 500000
32641 500000.0000000001
32642 500000
32643 500000
32644 500000.0000000002
32645 500000
32646 500000.0000000002
32647 500000.0000000006
32648 499999.9999999998
32649 499999.9999999997
32650 500000
32651 499999.9999999997
32652 499999.9999999999
32653 500000.0000000001
32654 499999.9999999998
32655 499999.9999999997
32656 500000.0000000005
32657 500000.0000000001
32658 499999.9999999999
32659 499999.9999999999
32660 499999.9999999999
32661 500000.0000000001
32662 500000
32663 500000.0000000002
32664 499999.9999999998
32665 499999.9999999999
32666 499999.9999999995
32667 500000.0000000001
32668 499999.9999999999
32669 500000.0000000003
32670 499999.9999999999
32671 500000.0000000003
32672 500000.0000000003
32673 500000.0000000001
32674 500000.0000000002
32675 500000
32676 499999.9999999998
32677 499999.9999999999
32678 500000.0000000003
32679 500000.0000000001
32680 500000.0000000002
32681 500000.0000000003
32682 500000.0000000001
32683 500000
32684 500000
32685 499999.9999999999
32686 499999.9999999998
32687 500000
32688 499999.9999999999
32689 499999.9999999999
32690 499999.9999999999
32691 500000.0000000001
32692 500000.0000000003
32693 500000.0000000001
32694 499999.9999999999
32695 500000.0000000001
32696 500000.0000000002
32697 500000.0000000001
32698 499999.9999999998
32699 499999.9999999997
32700 500000.0000000001
32701 500000.0000000001
32702 500000.0000000004
32703 499999.9999999999
32704 500000.0000000001
32705 500000.0000000001
32706 500000
32707 499999.9999999999
32708 500000.0000000003
32709 499999.9999999998
32710 499999.9999999999
32711 500000.0000000001
32712 500000.0000000002
32713 499999.9999999995
32714 500000
32715 499999.9999999999
32716 500000.0000000001
32717 500000.0000000001
32718 499999.9999999997
32719 500000.0000000002
32720 500000.0000000002
32721 500000.0000000001
32722 500000.0000000002
32723 499999.9999999998
32724 500000.0000000003
32725 499999.9999999998
32726 500000.0000000001
32727 499999.9999999997
32728 499999.9999999999
32729 499999.9999999998
32730 500000.0000000001
32731 499999.9999999999
32732 499999.9999999997
32733 500000
32734 499999.9999999998
32735 500000
32736 500000
32737 500000
32738 499999.9999999999
32739 499999.9999999999
32740 500000.0000000003
32741 500000.0000000003
32742 500000.0000000002
32743 499999.9999999998
32744 500000.0000000007
32745 499999.9999999998
32746 499999.9999999997
32747 500000.0000000003
32748 500000.0000000002
32749 500000
32750 500000.0000000002
32751 500000.0000000002
32752 500000.0000000001
32753 499999.9999999998
32754 500000
32755 500000.0000000001
32756 499999.9999999999
32757 500000.0000000003
32758 500000.0000000002
32759 500000.0000000002
32760 499999.9999999996
32761 500000
32762 499999.9999999998
32763 500000.0000000002
32764 499999.9999999997
32765 499999.9999999995
32766 499999.9999999999
32767 499999.9999999996
32768 499999.9999999997
32769 499999.9999999999
32770 499999.9999999996
32771 500000.0000000002
32772 499999.9999999997
32773 499999.9999999998
32774 499999.9999999994
32775 500000.0000000002
32776 500000.0000000001
32777 500000
32778 500000.0000000004
32779 499999.9999999997
32780 499999.9999999999
32781 500000.0000000002
32782 499999.9999999997
32783 499999.9999999999
32784 500000.0000000002
32785 499999.9999999999
32786 500000.0000000001
32787 500000
32788 499999.9999999998
32789 499999.9999999998
32790 499999.9999999999
32791 499999.9999999998
32792 500000.0000000001
32793 500000.0000000002
32794 499999.9999999998
32795 500000.0000000002
32796 500000.0000000001
32797 500000.0000000002
32798 500000
32799 499999.9999999999
32800 500000.0000000001
32801 499999.9999999999
32802 500000.0000000003
32803 499999.9999999999
32804 499999.9999999999
32805 500000.0000000001
32806 499999.9999999999
32807 500000.0000000003
32808 499999.9999999998
32809 499999.9999999998
32810 500000.0000000002
32811 500000.0000000002
32812 500000.0000000001
32813 500000.0000000001
32814 500000
32815 499999.9999999997
32816 500000.0000000001
32817 500000.0000000003
32818 499999.9999999999
32819 500000.0000000001
32820 500000.0000000002
32821 500000.0000000003
32822 499999.9999999998
32823 500000.0000000002
32824 500000.0000000001
32825 500000.0000000001
32826 499999.9999999998
32827 500000.0000000003
32828 499999.9999999997
32829 499999.9999999998
32830 499999.9999999997
32831 500000.0000000003
32832 499999.9999999999
32833 499999.9999999997
32834 499999.9999999995
32835 499999.9999999998
32836 499999.9999999999
32837 499999.9999999998
32838 499999.9999999998
32839 499999.9999999998
32840 500000.0000000005
32841 500000.0000000002
32842 500000
32843 499999.9999999998
32844 500000.0000000003
32845 500000.0000000001
32846 499999.9999999999
32847 500000.0000000002
32848 499999.9999999999
32849 499999.9999999998
32850 499999.9999999998
32851 499999.9999999997
32852 499999.9999999997
32853 500000
32854 500000.0000000002
32855 499999.9999999997
32856 500000.0000000001
32857 499999.9999999999
32858 500000.0000000003
32859 500000.0000000001
32860 499999.9999999999
32861 499999.9999999998
32862 499999.9999999999
32863 500000.0000000003
32864 499999.9999999999
32865 500000.0000000001
32866 499999.9999999998
32867 500000
32868 500000
32869 500000
32870 500000.0000000001
32871 500000.0000000001
32872 500000.0000000004
32873 500000.0000000001
32874 499999.9999999998
32875 500000
32876 499999.9999999999
32877 499999.9999999998
32878 499999.9999999999
32879 499999.9999999998
32880 500000.0000000001
32881 500000.0000000002
32882 500000.0000000002
32883 499999.9999999997
32884 500000
32885 500000.0000000002
32886 500000.0000000002
32887 499999.9999999999
32888 500000.0000000003
32889 500000.0000000001
32890 500000.0000000001
32891 499999.9999999999
32892 500000.0000000004
32893 500000.0000000005
32894 500000.0000000002
32895 500000.0000000002
32896 499999.9999999998
32897 500000.0000000002
32898 500000.0000000001
32899 500000.0000000002
32900 500000.0000000001
32901 500000.0000000001
32902 500000.0000000001
32903 499999.9999999997
32904 499999.9999999999
32905 499999.9999999998
32906 499999.9999999999
32907 499999.9999999998
32908 500000
32909 500000.0000000001
32910 500000.0000000005
32911 499999.9999999995
32912 500000.0000000002
32913 500000.0000000001
32914 500000.0000000002
32915 500000.0000000002
32916 499999.9999999999
32917 500000
32918 499999.9999999998
32919 499999.9999999997
32920 500000.0000000002
32921 499999.9999999999
32922 499999.9999999999
32923 500000.0000000001
32924 499999.9999999998
32925 499999.9999999999
32926 500000.0000000002
32927 500000.0000000001
32928 500000
32929 499999.9999999998
32930 500000.0000000002
32931 499999.9999999996
32932 499999.9999999998
32933 499999.9999999996
32934 500000
32935 499999.9999999997
32936 499999.9999999999
32937 499999.9999999999
32938 499999.9999999997
32939 500000.0000000002
32940 499999.9999999998
32941 500000
32942 499999.9999999996
32943 500000.0000000001
32944 499999.9999999997
32945 500000.0000000003
32946 500000.0000000001
32947 499999.9999999997
32948 499999.9999999999
32949 499999.9999999999
32950 500000.0000000003
32951 500000.0000000003
32952 500000.0000000001
32953 499999.9999999999
32954 499999.9999999998
32955 500000.0000000001
32956 500000.0000000001
32957 500000
32958 500000.0000000005
32959 499999.9999999999
32960 500000.0000000001
32961 500000.0000000002
32962 499999.9999999998
32963 500000
32964 499999.9999999996
32965 499999.9999999998
32966 500000
32967 500000.0000000002
32968 500000.0000000001
32969 500000.0000000002
32970 499999.9999999998
32971 500000.0000000001
32972 500000.0000000001
32973 500000.0000000002
32974 500000.0000000003
32975 499999.9999999998
32976 500000.0000000002
32977 499999.9999999997
32978 500000
32979 500000.0000000002
32980 500000.0000000003
32981 500000.0000000001
32982 499999.9999999999
32983 500000.0000000003
32984 499999.9999999999
32985 499999.9999999995
32986 499999.9999999998
32987 499999.9999999998
32988 499999.9999999999
32989 500000
32990 500000
32991 499999.9999999999
32992 500000.0000000006
32993 499999.9999999994
32994 500000.0000000002
32995 500000
32996 499999.9999999999
32997 500000.0000000001
32998 499999.9999999999
32999 499999.9999999999
33000 500000
33001 500000.0000000006
33002 499999.9999999999
33003 499999.9999999995
33004 499999.9999999998
33005 500000.0000000002
33006 500000.0000000007
33007 499999.9999999997
33008 499999.9999999999
33009 500000.0000000002
33010 500000.0000000003
33011 500000.0000000003
33012 500000.0000000001
33013 500000
33014 500000
33015 499999.9999999998
33016 499999.9999999999
33017 500000
33018 500000.0000000002
33019 499999.9999999998
33020 499999.9999999997
33021 500000.0000000001
33022 500000
33023 500000.0000000001
33024 500000.0000000003
33025 499999.9999999997
33026 500000.0000000002
33027 499999.9999999999
33028 499999.9999999999
33029 500000.0000000001
33030 500000
33031 499999.9999999999
33032 499999.9999999998
33033 500000.0000000002
33034 500000.0000000002
33035 499999.9999999998
33036 500000
33037 499999.9999999999
33038 500000.0000000002
33039 500000.0000000005
33040 500000.0000000002
33041 500000.0000000001
33042 500000.0000000002
33043 499999.9999999999
33044 500000.0000000001
33045 499999.9999999999
33046 499999.9999999998
33047 499999.9999999998
33048 500000
33049 499999.9999999999
33050 499999.9999999998
33051 499999.9999999999
33052 499999.9999999999
33053 500000.0000000003
33054 499999.9999999998
33055 500000
33056 499999.9999999999
33057 499999.9999999997
33058 500000.0000000007
33059 499999.9999999998
33060 499999.9999999999
33061 499999.9999999999
33062 499999.9999999997
33063 499999.9999999999
33064 499999.9999999999
33065 500000.0000000001
33066 500000.0000000001
33067 500000.0000000002
33068 499999.9999999997
33069 499999.9999999996
33070 499999.9999999998
33071 499999.9999999999
33072 499999.9999999999
33073 499999.9999999999
33074 499999.9999999996
33075 499999.9999999998
33076 500000.0000000001
33077 499999.9999999999
33078 499999.9999999997
33079 499999.9999999999
33080 500000.0000000001
33081 500000.0000000003
33082 500000
33083 500000.0000000001
33084 499999.9999999999
33085 500000.0000000001
33086 500000
33087 500000
33088 500000
33089 500000.0000000003
33090 500000
33091 499999.9999999997
33092 500000.0000000001
33093 500000
33094 500000.0000000002
33095 499999.9999999999
33096 500000.0000000001
33097 500000
33098 499999.9999999998
33099 499999.9999999997
33100 500000.0000000002
33101 499999.9999999999
33102 500000.0000000003
33103 499999.9999999999
33104 500000.0000000002
33105 500000
33106 500000.0000000002
33107 499999.9999999998
33108 500000.0000000001
33109 499999.9999999997
33110 500000.0000000001
33111 500000.0000000003
33112 499999.9999999999
33113 499999.9999999999
33114 500000.0000000001
33115 500000.0000000003
33116 499999.9999999997
33117 499999.9999999996
33118 499999.9999999998
33119 500000.0000000001
33120 500000.0000000002
33121 500000.0000000001
33122 500000.0000000002
33123 499999.9999999999
33124 500000.0000000002
33125 500000.0000000002
33126 499999.9999999999
33127 500000
33128 499999.9999999996
33129 500000.0000000001
33130 500000.0000000001
33131 500000.0000000001
33132 499999.9999999998
33133 500000.0000000001
33134 499999.9999999998
33135 500000
33136 500000.0000000002
33137 500000
33138 500000.0000000001
33139 500000.0000000001
33140 499999.9999999997
33141 500000.0000000003
33142 499999.9999999997
33143 500000
33144 500000
33145 500000.0000000002
33146 499999.9999999994
33147 499999.9999999999
33148 500000.0000000001
33149 500000.0000000001
33150 500000.0000000002
33151 499999.9999999999
33152 500000.0000000003
33153 500000.0000000004
33154 499999.9999999999
33155 500000.0000000004
33156 500000.0000000004
33157 499999.9999999999
33158 499999.9999999999
33159 500000.0000000004
33160 500000.0000000002
33161 500000.0000000001
33162 500000.0000000003
33163 499999.9999999998
33164 500000
33165 499999.9999999999
33166 499999.9999999997
33167 499999.9999999997
33168 499999.9999999996
33169 500000.0000000001
33170 500000.0000000003
33171 500000.0000000002
33172 500000.0000000005
33173 500000
33174 499999.9999999998
33175 500000.0000000004
33176 500000.0000000001
33177 500000.0000000002
33178 500000.0000000001
33179 499999.9999999995
33180 500000.0000000001
33181 500000.0000000002
33182 500000.0000000002
33183 500000.0000000004
33184 499999.9999999998
33185 499999.9999999995
33186 499999.9999999994
33187 499999.9999999999
33188 500000
33189 500000.0000000005
33190 499999.9999999998
33191 499999.9999999998
33192 499999.9999999999
33193 499999.9999999998
33194 500000
33195 500000.0000000002
33196 500000.0000000003
33197 499999.9999999998
33198 500000.0000000001
33199 499999.9999999998
33200 499999.9999999995
33201 500000.0000000003
33202 499999.9999999999
33203 499999.9999999999
33204 500000.0000000004
33205 500000.0000000002
33206 500000.0000000002
33207 500000.0000000002
33208 499999.9999999995
33209 499999.9999999998
33210 500000.0000000006
33211 499999.9999999995
33212 499999.9999999999
33213 499999.9999999998
33214 500000.0000000002
33215 500000.0000000002
33216 500000.0000000002
33217 499999.9999999999
33218 500000.0000000001
33219 499999.9999999999
33220 500000.0000000001
33221 500000.0000000002
33222 500000.0000000002
33223 499999.9999999998
33224 499999.9999999999
33225 500000
33226 499999.9999999999
33227 499999.9999999997
33228 500000.0000000001
33229 500000.0000000002
33230 499999.9999999999
33231 500000.0000000001
33232 499999.9999999999
33233 500000.0000000001
33234 500000.0000000004
33235 500000.0000000001
33236 499999.9999999999
33237 500000
33238 500000.0000000002
33239 500000
33240 499999.9999999998
33241 499999.9999999998
33242 499999.9999999998
33243 500000.0000000001
33244 499999.9999999998
33245 499999.9999999998
33246 500000.0000000001
33247 500000.0000000001
33248 500000.0000000002
33249 500000.0000000001
33250 500000
33251 499999.9999999997
33252 499999.9999999999
33253 500000.0000000002
33254 500000.0000000001
33255 500000.0000000001
33256 500000.0000000002
33257 499999.9999999997
33258 500000.0000000001
33259 500000.0000000001
33260 500000.0000000002
33261 500000.0000000002
33262 500000
33263 500000.0000000003
33264 500000.0000000001
33265 499999.9999999999
33266 499999.9999999997
33267 500000
33268 500000.0000000001
33269 500000.0000000001
33270 499999.9999999998
33271 499999.9999999998
33272 500000.0000000001
33273 500000.0000000002
33274 500000.0000000001
33275 500000
33276 499999.9999999998
33277 499999.9999999999
33278 500000.0000000002
33279 500000.0000000001
33280 499999.9999999997
33281 499999.9999999998
33282 499999.9999999999
33283 499999.9999999997
33284 500000.0000000005
33285 499999.9999999999
33286 500000.0000000001
33287 499999.9999999998
33288 499999.9999999998
33289 500000.0000000005
33290 500000.0000000001
33291 499999.9999999999
33292 500000
33293 499999.9999999999
33294 500000.0000000003
33295 499999.9999999998
33296 500000.0000000002
33297 499999.9999999999
33298 499999.9999999997
33299 500000.0000000001
33300 499999.9999999999
33301 500000
33302 500000.0000000002
33303 499999.9999999999
33304 500000.0000000001
33305 500000.0000000002
33306 500000.0000000002
33307 499999.9999999999
33308 499999.9999999999
33309 500000.0000000003
33310 499999.9999999999
33311 499999.9999999997
33312 500000.0000000003
33313 500000
33314 500000.0000000002
33315 499999.9999999997
33316 500000.0000000003
33317 500000.0000000001
33318 500000.0000000002
33319 499999.9999999997
33320 499999.9999999999
33321 499999.9999999999
33322 499999.9999999997
33323 499999.9999999999
33324 499999.9999999995
33325 499999.9999999999
33326 500000.0000000001
33327 500000.0000000003
33328 500000.0000000004
33329 499999.9999999999
33330 499999.9999999999
33331 500000.0000000004
33332 500000.0000000002
33333 500000.0000000002
33334 500000.0000000001
33335 500000
